support_order,source_point_index,x_true_mm,y_true_mm,z_true_mm,distance_to_wall_true_mm,current_true_near_wall_1p5,legacy_near_wall_tag,legacy_distance_to_wall_true_mm,pnpp_fps_center,pnpp_knn_membership_count
4461,830103,11.123398780822754,-12.525900840759277,110.1449966430664,0.9072651267051697,1,0,0.9072650671005249,0,1
4462,47028,-4.977118968963623,24.938650131225586,315.7915344238281,4.8302531242370605,0,0,145.17636108398438,0,1
4463,49465,10.67546272277832,20.26103401184082,310.3938903808594,0.7236984372138977,1,0,139.030517578125,0,1
4464,648730,-15.266423225402832,-21.850597381591797,-19.415420532226562,2.4594838619232178,0,0,2.4594838619232178,0,1
4465,92234,-9.090021133422852,7.3191399574279785,269.7359313964844,3.7970995903015137,0,0,97.38069915771484,0,1
4466,464331,18.445016860961914,-44.76502227783203,-83.25906372070312,1.6882386207580566,0,0,1.6882386207580566,0,1
4467,371241,-6.517966270446777,18.011930465698242,366.7198791503906,6.058279991149902,0,0,194.94090270996094,0,1
4468,956351,33.62818908691406,-64.94632720947266,-106.98615264892578,0.9045156836509705,1,0,0.9045156836509705,0,1
4469,333337,11.194843292236328,15.014317512512207,275.55914306640625,0.8029158115386963,1,0,103.8153076171875,0,0
4470,221106,-3.216989040374756,-7.506296634674072,214.486328125,0.7318603992462158,1,0,40.63483810424805,0,1
4471,74229,2.068267583847046,34.50019073486328,364.42645263671875,0.8466389179229736,1,0,194.4574737548828,0,1
4472,289237,-4.269008159637451,18.204160690307617,221.53675842285156,0.9436712861061096,1,0,50.71254348754883,0,1
4473,564796,-16.72907257080078,-2.762965202331543,64.3863296508789,1.480164647102356,1,0,1.480164647102356,0,1
4474,594413,6.370380401611328,-20.716142654418945,-69.42345428466797,2.958759069442749,0,0,2.958759069442749,0,2
4475,663588,-5.377936363220215,-5.564661502838135,0.5675241351127625,6.560777187347412,0,0,6.560777187347412,0,1
4476,44839,-0.20775829255580902,27.59459686279297,307.388427734375,1.9056493043899536,0,0,137.037841796875,0,1
4477,924728,19.509471893310547,-52.093772888183594,-117.91080474853516,1.1719828844070435,1,0,1.171982765197754,0,1
4478,516570,-4.432399272918701,10.455836296081543,170.63946533203125,1.8024529218673706,0,0,1.8024529218673706,0,1
4479,881323,23.750539779663086,-15.306742668151855,-88.95757293701172,0.7619033455848694,1,0,0.7619033455848694,0,1
4480,123910,2.827803373336792,3.8516623973846436,300.83941650390625,0.9680154323577881,1,0,127.66259002685547,0,0
4481,321647,4.504400253295898,21.85989761352539,333.9002990722656,6.301216125488281,0,0,162.73854064941406,0,1
4482,569624,-8.880692481994629,-14.787528038024902,65.770263671875,2.8193118572235107,0,0,2.8193118572235107,0,2
4483,127423,-0.2940981984138489,5.51502799987793,305.11285400390625,2.7429540157318115,0,0,132.15786743164062,0,0
4484,967250,19.45677375793457,-86.4545669555664,-118.18289184570312,1.547028660774231,0,0,16.711496353149414,0,1
4485,523957,-0.39818134903907776,1.9088363647460938,86.3710708618164,3.6597530841827393,0,0,3.6597530841827393,0,1
4486,605234,-26.99867057800293,-7.664822101593018,-31.03392791748047,0.9023661017417908,1,0,0.9023661017417908,0,0
4487,148491,-0.7346603274345398,-8.876981735229492,203.3839111328125,0.9646196961402893,1,0,29.430553436279297,0,1
4488,74272,5.786281585693359,28.292591094970703,355.5567321777344,2.8855443000793457,0,0,184.89639282226562,0,0
4489,760338,-75.7712631225586,-8.785430908203125,-119.8284683227539,0.6099826097488403,1,0,16.51582145690918,0,1
4490,44041,-2.1857433319091797,30.35536003112793,314.88726806640625,0.7085113525390625,1,0,144.81973266601562,0,2
4491,542407,-2.9701287746429443,-20.624286651611328,-57.8966178894043,2.3841500282287598,0,0,2.3841500282287598,0,2
4492,588297,24.14120864868164,-8.383379936218262,-80.76915740966797,0.5448696613311768,1,1,0.5448696613311768,0,0
4493,135811,-7.753816604614258,21.485177993774414,310.8185119628906,5.045905590057373,0,0,139.86326599121094,0,1
4494,59144,10.54707145690918,20.618877410888672,325.5978698730469,0.8368741273880005,1,0,154.170166015625,0,1
4495,763416,-73.70280456542969,-5.339229106903076,-123.54573822021484,0.8508560061454773,1,0,19.141597747802734,0,1
4496,959568,24.817014694213867,-63.151405334472656,-98.8777847290039,0.6056764125823975,1,1,0.6056764125823975,0,0
4497,569433,-17.641372680664062,-5.91354513168335,77.10553741455078,1.4629954099655151,1,0,1.4629954099655151,0,1
4498,143921,-9.629971504211426,28.45562171936035,326.1075439453125,1.0142611265182495,1,0,155.8043670654297,0,2
4499,100977,11.281231880187988,13.222726821899414,294.78204345703125,0.7309918999671936,1,0,122.68516540527344,0,0
4500,634028,-3.4115452766418457,-12.627589225769043,-3.4483766555786133,2.979872226715088,0,0,2.979872226715088,0,1
4501,558436,-5.432768821716309,-15.329941749572754,-30.427534103393555,1.7999624013900757,0,0,1.7999624013900757,0,1
4502,140466,-13.298819541931152,21.039073944091797,309.5386657714844,0.8023116588592529,1,0,138.5033721923828,0,1
4503,722754,-40.38705062866211,-52.31523513793945,-78.78228759765625,1.2205928564071655,1,0,1.2205928564071655,0,0
4504,961844,7.645049571990967,-99.80702209472656,-121.762939453125,1.69428551197052,0,0,34.86529541015625,0,2
4505,496409,-11.146227836608887,3.7282462120056152,-2.427391767501831,1.1771330833435059,1,0,1.1771330833435059,0,1
4506,500673,11.749652862548828,-0.4647473394870758,173.54507446289062,1.022642731666565,1,0,1.0888439416885376,0,0
4507,914443,25.941186904907227,-40.05252456665039,-127.2563705444336,0.9394291043281555,1,0,0.9394291043281555,0,0
4508,608458,-27.102197647094727,-20.774137496948242,-31.795534133911133,6.559245586395264,0,0,6.559245586395264,0,2
4509,400107,5.043877601623535,0.7976071238517761,-28.013364791870117,0.9593697190284729,1,0,0.9593697786331177,0,1
4510,620439,-12.073086738586426,-18.642356872558594,-28.027271270751953,1.451259732246399,1,0,1.451259732246399,0,0
4511,342866,-1.1600109338760376,25.343721389770508,285.5224609375,1.7235866785049438,0,0,115.07051086425781,0,1
4512,666786,23.229000091552734,-5.532588005065918,-73.55704498291016,1.205568552017212,1,0,1.205568552017212,0,1
4513,838563,6.252757549285889,-6.162479400634766,99.45490264892578,0.5984490513801575,1,1,0.598449170589447,0,1
4514,191081,5.9522175788879395,9.573619842529297,191.29327392578125,3.074211835861206,0,0,19.79751205444336,0,0
4515,284368,-6.311373710632324,16.120874404907227,227.30538940429688,2.1935324668884277,0,0,56.247596740722656,0,0
4516,88690,3.8783841133117676,4.312755107879639,274.37890625,3.560425043106079,0,0,101.49639892578125,0,0
4517,409154,5.944408893585205,2.660855531692505,-21.052001953125,3.1055245399475098,0,0,3.1055245399475098,0,1
4518,244708,-2.1701831817626953,-12.871164321899414,172.73095703125,0.7340183854103088,1,0,0.7340183854103088,0,0
4519,478362,4.5609869956970215,20.372112274169922,24.057735443115234,1.3683078289031982,1,0,1.3683078289031982,0,1
4520,211943,-4.49483585357666,0.04796022176742554,226.98361206054688,5.618008613586426,0,0,54.24107360839844,0,0
4521,675166,3.1618502140045166,-0.2304951548576355,-52.4240608215332,4.811466217041016,0,0,4.811466217041016,0,2
4522,583835,26.38180923461914,-23.58062171936035,-74.03927612304688,2.0037014484405518,0,0,2.0037014484405518,0,1
4523,432119,-44.092803955078125,-20.987131118774414,-51.16440200805664,2.349144220352173,0,0,2.349144220352173,0,0
4524,978555,-54.492671966552734,-88.37296295166016,-100.10852813720703,0.6986488103866577,1,0,6.034092426300049,0,1
4525,741273,-34.305877685546875,-51.59605407714844,-86.32244110107422,0.5659323930740356,1,1,0.5659323930740356,0,1
4526,800372,-0.11197126656770706,5.616619110107422,121.7542953491211,1.0209020376205444,1,0,1.0209019184112549,0,0
4527,737602,-34.525421142578125,-62.540096282958984,-96.0711669921875,1.699237585067749,0,0,1.699237585067749,0,1
4528,62108,-12.593907356262207,22.419885635375977,368.3788757324219,2.0308926105499268,0,0,197.0876007080078,0,1
4529,635608,3.9396162033081055,9.05676555633545,-6.052126884460449,6.452417850494385,0,0,6.452417850494385,0,2
4530,957508,29.59449577331543,-62.59893798828125,-102.93453979492188,0.6718249320983887,1,0,0.6718249320983887,0,0
4531,280974,-2.012220859527588,16.284719467163086,226.83143615722656,3.591066360473633,0,0,55.828887939453125,0,1
4532,447109,-43.24763488769531,-40.08774948120117,-92.52505493164062,0.6430889964103699,1,0,0.6430889964103699,0,1
4533,318348,8.23210620880127,26.51964569091797,341.0441589355469,1.2773939371109009,1,0,170.23403930664062,0,1
4534,8955,49.43895721435547,20.65016746520996,-129.5257110595703,0.7382633686065674,1,0,51.165645599365234,0,0
4535,658534,-10.23165225982666,2.9336025714874268,-9.117182731628418,0.8904353380203247,1,0,0.8904353380203247,0,2
4536,833461,6.417423725128174,-19.42384147644043,103.48497009277344,0.4832051694393158,1,1,0.48320505023002625,0,1
4537,953512,32.73747634887695,-69.71253204345703,-110.5999755859375,0.650326132774353,1,0,0.650326132774353,0,1
4538,838821,-1.9431474208831787,-21.117958068847656,99.7752685546875,0.5995873212814331,1,1,0.5995873212814331,0,1
4539,634162,11.332645416259766,-3.8908379077911377,-1.1806384325027466,2.0464227199554443,0,0,2.0464227199554443,0,2
4540,833178,8.315382957458496,-11.0673828125,111.17103576660156,3.501248836517334,0,0,3.501248836517334,0,1
4541,266631,-8.040678024291992,6.239376068115234,260.8550109863281,4.666585922241211,0,0,88.47468566894531,0,0
4542,900627,17.07090950012207,-49.11880111694336,-90.8446273803711,0.5060102939605713,1,1,0.5060102343559265,0,0
4543,677500,16.89668846130371,-1.7979469299316406,-49.25810241699219,5.189443588256836,0,0,5.189443588256836,0,1
4544,144367,-3.4193484783172607,-10.205946922302246,193.50595092773438,0.7315844297409058,1,0,19.4831485748291,0,0
4545,107066,9.978346824645996,6.27375602722168,266.7979736328125,1.1790467500686646,1,0,94.09150695800781,0,1
4546,860418,-0.15549570322036743,1.2013015747070312,29.618722915649414,11.814963340759277,0,0,11.814963340759277,0,3
4547,398824,3.163957357406616,1.8409570455551147,-33.95549392700195,2.486668348312378,0,0,2.486668348312378,0,1
4548,421624,-36.78478240966797,-28.789745330810547,-42.637977600097656,2.114856719970703,0,0,2.114856719970703,0,0
4549,146445,-2.9664790630340576,-9.251484870910645,201.0801239013672,0.7944272756576538,1,0,27.1163272857666,0,0
4550,324881,4.176485061645508,15.91038990020752,353.1080322265625,4.586117267608643,0,0,181.03854370117188,0,0
4551,412433,-7.716290473937988,1.8761861324310303,-18.842727661132812,1.2577041387557983,1,0,1.2577041387557983,1,1
4552,198585,10.025970458984375,-1.063963532447815,214.38861083984375,1.1768503189086914,1,0,41.1885871887207,0,0
4553,292847,1.7217084169387817,7.368800640106201,333.6202087402344,0.9170394539833069,1,0,160.63699340820312,0,1
4554,794086,3.6366655826568604,-3.8927385807037354,106.30801391601562,2.297914981842041,0,0,2.297914981842041,0,0
4555,450938,-39.29363250732422,-40.514957427978516,-94.62147521972656,0.6832420825958252,1,0,0.6832420825958252,0,0
4556,121157,6.280078411102295,0.9726795554161072,253.9493865966797,1.6768685579299927,0,0,80.74698638916016,0,0
4557,94250,-5.872524738311768,2.7980880737304688,280.11962890625,2.1412899494171143,0,0,107.06796264648438,0,1
4558,476438,22.754865646362305,-40.992733001708984,-103.25169372558594,0.9008998870849609,1,0,0.9008998870849609,0,1
4559,278233,1.2891188859939575,18.893024444580078,241.50784301757812,2.2668232917785645,0,0,70.6012191772461,0,1
4560,286494,1.8143255710601807,19.248397827148438,229.03048706054688,0.6704840660095215,1,0,58.21825408935547,0,1
4561,162652,-9.994544982910156,10.166152000427246,215.9056396484375,2.371943473815918,0,0,44.272884368896484,0,1
4562,802443,12.775459289550781,-1.251083254814148,119.61027526855469,0.9525307416915894,1,0,0.9525309205055237,0,0
4563,217114,-3.1144604682922363,-6.5777058601379395,221.72283935546875,0.7889978885650635,1,0,47.93067169189453,0,1
4564,552195,4.731109619140625,-14.122781753540039,-31.94647789001465,7.7350945472717285,0,0,7.7350945472717285,0,1
4565,693298,-40.19439697265625,-39.11196517944336,-52.565757751464844,0.7606807947158813,1,0,0.7606807947158813,0,1
4566,284387,-10.253463745117188,14.35098934173584,230.5471649169922,1.3014109134674072,1,0,59.25955581665039,0,0
4567,258291,-10.955517768859863,3.0207064151763916,255.32110595703125,1.0979636907577515,1,0,82.50654602050781,0,0
4568,943042,-92.4258804321289,11.385298728942871,-138.50100708007812,0.677685558795929,1,0,48.33124542236328,0,0
4569,922969,21.90755271911621,-54.537071228027344,-119.05278778076172,0.5927655696868896,1,1,0.5927655100822449,0,0
4570,351776,-5.2850165367126465,22.873136520385742,297.3622131347656,4.490097999572754,0,0,126.6343002319336,0,1
4571,11266,48.577640533447266,15.477417945861816,-124.4345703125,0.6632339358329773,1,0,45.9643669128418,0,1
4572,572252,-8.522074699401855,-10.416071891784668,71.18370819091797,7.201956748962402,0,0,7.201956748962402,0,1
4573,856412,-9.695818901062012,-9.24059009552002,32.969078063964844,1.212162971496582,1,0,1.212162971496582,0,1
4574,109187,11.111326217651367,12.207216262817383,255.58790588378906,0.8221902251243591,1,0,83.65623474121094,0,0
4575,989719,-66.1337661743164,-122.69119262695312,-105.48988342285156,0.600306510925293,1,0,42.61800003051758,0,1
4576,862233,8.650362968444824,-6.574091911315918,28.859073638916016,1.3488696813583374,1,0,1.3488696813583374,0,1
4577,629022,5.98619270324707,-13.357683181762695,-11.26925277709961,1.8233493566513062,0,0,1.8233494758605957,0,2
4578,532599,13.155318260192871,-5.226552486419678,63.15457534790039,1.077427864074707,1,0,1.077427864074707,0,2
4579,612671,-23.66627311706543,-25.1241397857666,-35.0704231262207,1.819413423538208,0,0,1.819413423538208,0,1
4580,230955,-5.3004984855651855,-9.9261474609375,175.1263427734375,1.86018967628479,0,0,2.1785783767700195,0,2
4581,428386,-41.395973205566406,-15.513051986694336,-40.696441650390625,1.409008264541626,1,0,1.409008264541626,0,1
4582,374287,-10.865551948547363,16.949932098388672,267.2701110839844,1.861737608909607,0,0,96.0430908203125,0,1
4583,174395,3.5359115600585938,11.046504020690918,185.52764892578125,2.48407244682312,0,0,14.24051284790039,0,1
4584,783885,2.970808744430542,6.261756420135498,36.65516662597656,8.47735595703125,0,0,8.47735595703125,0,1
4585,247249,7.018385410308838,-9.110936164855957,167.50448608398438,2.312234401702881,0,0,2.312234401702881,0,1
4586,863446,-2.1878085136413574,-13.781996726989746,40.47744369506836,1.6656389236450195,0,0,1.6656389236450195,0,1
4587,22548,43.92165756225586,-3.1063473224639893,-126.44893646240234,0.6580857634544373,1,0,27.247692108154297,0,0
4588,694399,-38.81012725830078,-42.40394973754883,-59.92641067504883,2.9345521926879883,0,0,2.9345521926879883,0,0
4589,754846,-68.04240417480469,-15.354227066040039,-116.8248519897461,0.6749910116195679,1,0,6.238325119018555,0,1
4590,985595,-59.83060836791992,-111.46720886230469,-104.95348358154297,0.6116564273834229,1,0,30.14320945739746,0,2
4591,841428,3.5342299938201904,-12.340304374694824,101.52609252929688,4.208184719085693,0,0,4.208184719085693,0,0
4592,879525,23.273021697998047,-33.044410705566406,-84.8814468383789,0.6249065399169922,1,1,0.6249065399169922,0,1
4593,344739,10.183748245239258,18.428319931030273,290.3357238769531,0.981384813785553,1,0,118.90511322021484,0,1
4594,27884,38.95977783203125,-11.897597312927246,-124.94610595703125,0.7002778053283691,1,0,17.141496658325195,0,1
4595,56300,5.660917282104492,27.917482376098633,327.0743408203125,1.2365301847457886,1,0,156.5548858642578,0,1
4596,430509,-41.46657943725586,-19.27615737915039,-51.456363677978516,2.990105152130127,0,0,2.990105152130127,0,1
4597,214572,2.2818257808685303,4.095243453979492,217.17755126953125,9.873037338256836,0,0,45.71833038330078,0,0
4598,636463,4.145682334899902,7.652676105499268,-3.2753350734710693,8.895685195922852,0,0,8.895685195922852,0,1
4599,415851,-23.868833541870117,-25.2417049407959,-41.8813591003418,0.7949876189231873,1,0,0.7949876189231873,0,1
4600,763459,-77.5648422241211,-6.574334144592285,-123.14539337158203,0.7082622647285461,1,0,20.613765716552734,0,0
4601,186618,10.341958999633789,-4.11259651184082,190.98191833496094,1.0438226461410522,1,0,17.593917846679688,0,1
4602,624820,0.9779950380325317,-14.708697319030762,-23.687931060791016,0.6656134128570557,1,0,0.6656134128570557,0,1
4603,761295,-68.00556945800781,-9.634078025817871,-117.22661590576172,1.5751546621322632,0,0,9.95744800567627,0,1
4604,595741,14.68185043334961,-28.049924850463867,-56.50585174560547,1.3903120756149292,1,0,1.3903120756149292,0,2
4605,761087,-70.3251724243164,-9.171757698059082,-119.82621002197266,1.539825677871704,0,0,12.956114768981934,0,1
4606,297680,-3.8362863063812256,15.116297721862793,333.138671875,8.438300132751465,0,0,161.356201171875,0,0
4607,977819,-51.2157096862793,-86.63414764404297,-98.11626434326172,0.7817029356956482,1,0,3.1114511489868164,1,1
4608,673,57.477413177490234,28.66032600402832,-130.8760986328125,0.5898627042770386,1,0,61.881038665771484,0,1
4609,718948,-36.19108581542969,-48.75979995727539,-72.93505859375,0.5736386179924011,1,1,0.5736385583877563,0,1
